Company Name,Year_Funded,Founded_in,Industry,Round/Series,Amount,Location,About Company,Investors,Revenue 2018,Revenue 2019,Revenue 2020,Revenue 2021,Revenue 2022,Revenue 2023
Five Star Finance,2021,2020.0,FinTech,Unknown,1540041.54,Chennai,Five-Star is a Registered Non Banking Finance Company (NBFC) with Reserve Bank of India (RBI).,"TPG Capital Asia, Epiq Capital",2567039.423388867,2409113.010097153,3033420.7925822646,2854785.165461979,2710496.36381825,3174315.199156639
Settlrs,2021,2016.0,Rental space,Pre-series A,1721345.69,Bengaluru,"A B2B rental services company for furniture, home appliances, electronic and IT infrastructure.",MaGEHold Pte. Ltd.,2511087.3617187706,2661121.5695906,2545361.2592195175,2964815.8803707957,2779315.3752721134,4136081.0225825203
BYJU'S,2021,2014.0,EdTech,Series F,582651.74,Bengaluru,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,"BlackRock, Owl Ventures",814282.5018335627,885982.5568859675,851173.6371751123,1011027.5349270228,1156697.2767443308,1409951.5961340289
Annapurna Finance,2021,2020.0,FinTech,Unknown,1920862.29,Bhubaneswar,Annapurna Microfinance is a microfinance venture that works for the financial and economic upliftment of underserved and unreached women.,"Asian Development Bank, Oman India Joint Investment Fund",2257724.000463525,2779576.403533122,3452036.540314926,3367353.1874481747,3962578.0056287833,4206027.887565491
HealthPlix,2021,2019.0,HealthCare,Series B,1734473.77,Bengaluru,HealthPlix is a healthtech startup,"JSW Ventures, Kalaari Capital",2316447.9961964334,2417981.5443938067,3419197.24027183,3249632.407205067,3688951.26446535,3962165.6966331922
Masai School,2021,2020.0,EdTech,Series A,724443.2,Bengaluru,Masai School is a job-oriented software training services.,"Unitus Ventures, Omidyar Network India",800614.132351819,1007470.6151458181,1204657.6861596967,1209845.969179614,1509269.6741723656,1389636.685080684
Bewakoof,2021,2016.0,D2C Fashion,Unknown,1547160.22,Mumbai,"Society perceives Bewakoof as stupid.But what does society call Bewakoof?Often, it’s anything different or anything that’s done differently.","IvyCap Ventures, Pratithi Investment Trust",2376841.6245416114,2857695.257449344,2314017.956382857,2804637.933214207,2920536.4887310853,2824029.570488695
IndiaLends,2021,2020.0,FinTech,Unknown,810882.32,New New Delhi,IndiaLends is a digital lending and borrowing marketplace.,"ACPI Investments, AdvantEdge Founders",1375436.296082365,1451185.7811791992,1245359.861519043,1538701.4838616455,1599402.284028219,1614053.2584432003
Stelis Biopharma,2021,2020.0,BioTechnology,Series B,830937.18,Bengaluru,Stelis Biopharma is a vertically integrated biopharmaceutical company.,"RouteOne, Mankekar Family Office",1146399.84014869,1211385.7258686207,1586127.8430283759,1525575.662723012,1671704.8642620333,1729416.7932538493
Tilt,2021,2017.0,Bike Rental,Unknown,1000110.97,Bengaluru,A bike-share for Indian campuses,Y Combinator,1121834.85072818,1596830.7935262367,1473341.4132750905,1795000.230737565,1790617.9140798352,2352852.60946733
NeoDove,2021,2008.0,AI startup,Seed,851640.99,Jaipur,"Neodove is an AI-powered, end to end tech-enabled customer communication and reporting solution.",India Quotient,1442445.840301796,1416785.835173641,1445349.1757603595,1313904.216157027,1603111.302809476,1550697.7994859358
Zaara Biotech,2021,2016.0,BioTechnology,Unknown,1256435.1,Kottayam,India's First Algal-seaweed Biotechnology Students' Startup in collaboration with ICAR- Central Institute of fisheries and Technology,TCN International Commerce,1710973.4267448403,1973527.766301922,2058247.4737946403,2115642.0311411107,2707905.8827465037,2874037.411609605
KreditBee,2021,2011.0,FinTech,Seed,795330.23,Bengaluru,KreditBee is a digital lending platform developed to assist young professionals with their personal finances.,"Alpine Capital, PremjiInvest",1314310.3971876996,1191300.9217341775,1293025.49729998,1263993.858833155,1638299.5499023995,1914545.0638373438
True Balance,2021,2021.0,FinTech,Debt,1369727.38,Gurugram,True Balance is a digital wallet that enables users to access utility bill payment and other financial products.,"Bon Angels Venture Partners, Daesung Private Equity",1627547.1126557905,2507138.24192868,2489970.564848039,2583622.1766666817,2732243.8460907154,3186135.2156178616
Muvin,2021,2015.0,FinTech,Seed,1422871.14,Bengaluru,Youth Neobank enabling financial solutions for the teenagers and young people,Unknown,2087720.1370758172,2644418.4926907187,2452284.6802243064,2766817.129756132,2940163.4368254635,2811230.4849173306
Purplle,2021,2014.0,Beauty products,Unknown,551538.92,Mumbai,"Purplle is an online store selling cosmetics, fragrances, skin, and hair care products.","Spring Marketing Capital, Verlinvest",798847.3001558934,735710.2868846573,855203.5151930944,889671.9929363444,1124837.293133483,1079244.6698461955
FloBiz,2021,2005.0,Tech Startup,Series A,1066796.03,Bengaluru,India’s first neobusiness platform,Elevation Capital,1537643.3770288497,1581651.4373637934,2080596.5270655586,1636995.125222658,2222090.1359470277,2630720.8063875698
Jeevam Health,2021,2021.0,Health care,Pre-seed,610750.29,New New Delhi,Jeevam Health is an Online Medical Clinic to Cure Root Cause of Chronic Issues in India.,Y Combinator,651579.4845860236,1056085.1929377003,1189205.0613400773,966844.5869011206,1195517.2180365017,1353080.8514506083
NewLink Group,2021,2011.0,Tech Startup,Unknown,1601781.78,Beijing,Developer of an energy management and transportation digital platform designed to streamline the energy supply chain,Bain Capital,1936776.4633505733,2457470.811355861,2583625.4053750136,3007997.626678538,3310808.319255189,3361805.4382156422
OZiva,2021,2007.0,Heathcare,Series B,1847476.13,Mumbai,OZiva is a plant-based Clean Nutrition Brand.,"F-Prime Capital, Eight Roads Ventures India",2378958.5091528567,3110848.0209897985,2769243.8505983283,3066546.023015425,3474503.539176962,3356120.7407573857
Blive,2021,2017.0,Tourism,Pre-series A,842726.92,Panaji,B: Live is an electric vehicle tourism startup.,"Mumbai Angels, DNA Entertainment Networks",1152552.378283396,1174731.8603033489,1435602.0621055192,1527331.984412984,1705042.4309735445,1546795.0251409258
Nazara Technologies,2021,2020.0,Gaming,Unknown,1351468.02,Mumbai,"Nazara Technologies develops mobile content such as games, themes, wallpapers, and multimedia.","Hornbill Capital Advisers, Plutus Wealth Management",1360829.889022591,1953784.7474410038,2606027.88999136,2182487.7351053674,2413139.7895717616,3039319.150219946
Euler Motors,2021,2020.0,Automotive,Series A,1323144.56,New New Delhi,Electric Light Commercial Vehicle,"ADB Ventures, Jetty Ventures",2152377.1403612676,2121251.847527131,1899757.499334181,2657627.939002257,2697681.6707043205,3061357.7713200464
Pixxel,2021,2006.0,SpaceTech,Seed,1453810.02,Bengaluru,Pixxel is a Bengaluru-based space technology startup building a constellation of advanced earth imaging small satellites.,"Techstars, Ryan Johnson",1707912.7925423188,1901635.9156888078,2808475.064874034,2275217.6300786156,2688490.020591757,3606603.3627624144
Prescinto,2021,2011.0,Solar,Seed,1685167.34,Gujarat,Prescinto is the brain of a solar plant delivering Actionable Intelligence to Increase Generation.,"Venture Catalysts, 9Unicorns Accelerator Fund",2517812.669642067,2749309.162500102,2900520.092492511,2753956.0536632314,2713849.9475810872,3364972.857677305
MyGlamm,2021,2017.0,Beauty products,Series C,1309028.41,Mumbai,MyGlamm is a direct-to-consumer brand of award winning European beauty products.,Bessemer Venture Partners,1467067.9678031753,1946857.941818837,2409173.4574359735,2319332.106167329,2647131.069005286,3156341.221882895
Chirrup,2021,2018.0,Gaming,Pre-seed,1659807.27,Bengaluru,Video integrated social-gaming platform,"Titan Capital, iSeed, First Cheque, 3.0 Fund.",1689953.4367144902,2644318.968797245,2531179.7407684247,2874911.3079293575,3298098.7222799654,3476660.135718756
Policybazaar,2021,2021.0,Insurance,Unknown,843873.71,Gurugram,PolicyBazaar designs an online life insurance and general insurance comparison portal that analyzes financial products.,"Falcon Edge Capital, White Oak Global Advisors",1006829.5947605853,1576001.0942695707,1238390.0455936322,1515808.4778681812,1406534.824331803,2058243.3289669654
Livve Homes,2021,2020.0,Rental space,Unknown,1813202.98,Bengaluru,"India's homegrown online portal, championing the region for a brighter, more exciting livvable future. Right from simply connecting owners and tenants and to managing everything in between",Angel investors,2687426.162283462,2931527.9643410253,2743075.7449899036,3642613.9652234637,3224948.518814703,4314801.931810128
Juicy Chemistry,2021,2011.0,HealthCare,Series A,1977905.92,Coimbatore,Juicy Chemistry operates as an eponymous consumer brand.,Akya Ventures,3175709.215528942,3102234.315638277,2852201.370647582,3016085.547182375,3710092.266993745,4850548.166547429
Svasti Microfinance,2021,2020.0,FinTech,Unknown,731611.16,Mumbai,Svasti works with urban slum dwellers women microentrepreneurs.,"Kayenne Ventures, Nordic Microfinance Initiative",1228854.3768839159,1316823.1440799646,1430121.315844506,1388876.6926606342,1533321.3531363795,1560331.4381637492
Nexprt,2021,2014.0,Consulting,Unknown,1677856.81,New New Delhi,Nexprt Solutions offers end-to-end and 100% customized import solutions.,Titan Capital,2080244.2721353534,2847134.676636725,2567450.947733316,2951615.457674044,2818101.794518973,3449068.6927214107
Wysa,2021,2018.0,AI startup,Unknown,1401757.46,Bengaluru,Wysa is an AI conversational agent that has been shown to help improve mental health,"Kae Capital, Pi Ventures",1564413.7577698263,2248797.576503092,2655345.5474302825,2136103.571851444,2365999.728813142,2927036.723389969
Ankur capital,2021,2018.0,FinTech,Unknown,1286837.95,Mumbai,Early stage venture capital fund focused on opportunities created by rising aspirations & digital access for next billion Indians.,Unknown,1332110.6533179427,2258486.8467839127,2492122.2318120813,2074570.9628833116,2233570.1315702484,2503963.514805636
Indifi,2021,2017.0,FinTech,Debt,1820084.07,Gurugram,Indifi Technologies is a digital lending platform that offers loans to those that have potential and intent.,"Elevar Equity, Accel India",2112460.5159161086,3407245.518810118,2929773.9619476865,3356244.0795654375,3944881.212400371,4377392.522411201
Firmway,2021,2014.0,FinTech,Pre-seed,1201182.65,Mumbai,Firmway is a platform that digitizes balance confirmation and reconciliation process.,Unknown,1397149.8340044843,1917373.416479817,2183845.091517022,2228507.878325483,2547071.6420960044,2229884.9558152817
Say Cheese,2021,2018.0,FemTech,Seed,1212682.46,Mumbai,"Say Cheese is the first holistic women-happiness platform in India, focused to increase the happiness of women through personalized solutions",Unknown,1708337.3575607394,2193650.428300708,1816771.5327531102,2208450.546199588,2086557.553425214,2335705.249381232
Indic Inspirations,2021,2018.0,Cultural,Unknown,1622843.14,Pune,"Indian Souvenirs online that reflect Indian tradition, culture & stories. Best for personal gifting and corporate gifting.",Marquee investors,2640822.8622522764,2159860.426918818,2542631.5771086058,2493960.7454724247,3336984.2732455013,3722386.7570990887
Bimaplan,2021,2019.0,FinTech,Seed,971997.51,Mumbai,Affordable insurance for the next billion Indians,"Titan Capital, Y Combinator",1390010.676975635,1822978.1066304117,1545963.8801383767,1740480.0348453058,1624648.0433688918,1760263.7550545933
YAP,2021,2014.0,FinTech,Series B,592158.39,Chennai,YAP is the API Platform for Banking and Payments products in Asia. More than 200 Fintechs across Asia rely on YAP,"Jitendra Gupta, Better Capital",871671.3356498216,954648.4884811187,1051075.8651628087,1022704.8393750871,957134.714224153,1294098.630987769
Leap Finance,2021,2015.0,FinTech,Series B,1846786.3,Bengaluru,Leap Finance is a fintech startup for Indian students pursuing international higher education,Jungle Ventures,2562208.784271613,2822211.7162933955,2886709.813722802,3424049.7041333476,3665634.9367601373,3452118.4580580243
BlackSoil NBFC,2021,2020.0,FinTech,Unknown,1556920.88,Mumbai,BlackSoil Capital has transformed into an alternative NBFC and AIF Fund platform with an expertise to finance multiple sectors.,Unknown,2544953.910485079,2361730.4720101748,2775927.928566462,3224407.322906223,2927850.1618895363,3731835.5874049985
OYO,2021,2021.0,Hospitality,Unknown,1633441.49,Gurugram,OYO operates a branded network of hotels designed to offer standardized stay experiences.,Hindustan Media Venture,2170036.313911279,2611629.0712505598,3017262.3000451196,2938225.2171914144,2802316.3285125294,3934270.105321493
Max Healthcare,2021,2020.0,HealthCare,Unknown,1223039.16,New New Delhi,Max Healthcare is one of the leading chain of hospitals in India.,"Radiant Life Care Private Ltd, Life Healthcare",2042112.8707868329,1969420.717542288,1974598.559682486,2501157.9533921676,2470063.4639046574,2856253.387590981
4baseCare,2021,2018.0,HealthTech,Pre-series A,1969705.11,Bengaluru,4baseCare develops a unified and patient-centric ecosystem to fight cancer.,"Mount Judi Ventures, growX Ventures, Season Two Ventures",3320077.5599474562,2818768.498670714,3028887.3249604926,3174334.715686532,3860173.029936406,4421909.887465445
Ezstays,2021,2020.0,EdTech,Seed,1983043.36,New New Delhi,"Ezstays is a leading student-life network, providing hostels and PG accommodation with top-tier living facilities at the best prices.",Richard Rekhy,2559932.638358874,3323980.9857419943,3655939.022599307,3660908.399133382,3953233.377002019,3788273.872421073
Stylework,2021,2015.0,Co-working,Pre-series A,1243363.62,Gurugram,Stylework is an unconventional co-working space aggregator that is going to change the way people work.,Inflection Point Ventures,1900312.4607218574,1998559.6111539109,2263307.7952690953,2075102.2989422507,2209497.0784161077,2317431.798893744
Kinara Capital,2021,2017.0,FinTech,Unknown,1506287.63,Bengaluru,Kinara Capital is a financing company that provides flexible collateral-free loans to small business entrepreneurs.,"GAWA Capital, Gaja Capital",2219026.6490314356,1986008.4760640925,2722561.8225865215,2981277.185471359,3258625.486374709,2760239.2115379414
Riskcovry,2021,2021.0,InsureTech,Series A,619198.27,Bengaluru,"Riskcovry is an ""Insurance-in-a-box” model offers a one-stop-shop platform to cater to any business's digital insurance needs.","Better Capital, Bharat Inclusion Seed Fund",656416.3103260492,1169117.6659609075,948315.2149285652,1088927.002905731,1255372.2854978186,1412655.2775031605
NODWIN,2021,2021.0,Gaming,Unknown,534536.92,Gurugram,NODWIN Gaming is a gaming solutions company and creator of e-sports events.,Krafton,810167.1968446826,883155.2339824914,999509.8047195078,1042940.1195663431,1059061.3348627836,1034556.3416118199
Quizizz,2021,2008.0,EdTech,Series A,1927414.17,Bengaluru,Quizizz is a Education based startup,"Eight Roads Ventures India, Nexus Venture Partners",2936215.8197435346,2830592.781567835,3362470.5805679765,3425668.4029825334,3451357.7650371557,4086724.5171062946
Ecom Express,2021,2015.0,E-commerce,Unknown,1567825.78,New New Delhi,Ecom Express is an end-to-end technology-enabled logistics solutions provider to the Indian e-commerce industry.,"CDC Group, Partners Group",2322054.328651554,2216981.595394681,2259728.190174968,2537399.797282408,2722951.6796896853,3476480.0617043087
Turtlemint,2021,2017.0,InsureTech,Series D,704421.17,Mumbai,Turtlemint is an online insurance platform that identifies and purchases appropriate insurance policies for consumers.,Jungle Ventures,1106523.2826283465,1116497.6690997235,1154951.5909347974,1455057.7223574498,1147309.432309206,1660412.6144935589
Captain Fresh,2021,2016.0,Supply chain platform,Seed,874646.49,Bengaluru,Captain Fresh is a freshwater fish and seafood supply chain platform.,"Matrix Partners India, Ankur Capital",963534.1075028294,1168765.5279572147,1297474.4254117075,1387390.9790328576,1616112.1155484833,2054212.688460227
Northern Arc,2021,2021.0,FinTech,Debt,792632.51,Chennai,Northern Arc Capital (Formerly known as IFMR Capital) is a Non-Banking Finance Company.,"U.S. International Development Finance Corp, Asian Development Bank",1339889.2247986146,1359208.957085384,1266197.8648710523,1318649.0929519206,1502912.4053559643,1699161.5274898696
Qoohoo,2021,2020.0,Social platform,Seed,785768.21,Bengaluru,A platform for creators to build immersive connections with their fans and followers and monetize them.,Angel investors,918761.7930036377,1479581.5626540738,1122018.0907360963,1413868.6412950119,1365272.9540867233,1726926.848089624
IGL,2021,2019.0,Gaming,Unknown,582641.21,Mumbai,Indian Gaming League is the premier eSports platform in India.,"Hungama, Hindustan Talkies",806734.8013523556,767108.4599546704,1086606.953653572,911672.8907291745,1078586.5667871314,1053030.2496979516
AMPM,2021,2018.0,E-commerce,Unknown,634338.71,Gurugram,24*7 convenience store,Agility Venture Partners,1029519.7960278846,875918.3763325067,1081622.5445046276,1283467.2869038137,1391552.3990363714,1296772.5319899928
The ePlane,2021,2019.0,Drone,Seed,1218230.6,Chennai,"Transforming the mobility landscape using aerial transport. Currently, we build drones for industrial applications","Speciale Invest, Farid Ahsan",1378707.1810227658,2102391.4777613757,2328995.986372944,2332370.023413723,2297203.9777165414,2531971.6140157864
Cashify,2021,2021.0,E-commerce,Unknown,992058.19,Gurugram,Cashify.in is an e-commerce platform for reselling used electronic gadgets.,"Bessemer Venture Partners, CDH Investments",1142869.1619791233,1777458.68952875,1494803.1400315186,2053988.184693659,1729900.8657895857,2075926.8220718082
Bijnis,2021,2014.0,B2B service,Unknown,1975870.02,New New Delhi,Digitizing the Factories of the Unorganised Industries.,"Sequoia Capital India, Matrix Partners India",3021270.0824635983,3716139.830906076,2804031.3197489856,3173331.0700206663,3909900.413667866,4860975.218580303
Questt,2021,1989.0,EdTech,Seed,1247510.07,Gurugram,Questt is a homework app that allows teachers to allocate objective and subjective homework based on selected content.,"Chiratae Ventures, AET Fund",1475605.122562045,1900416.8606864933,2259492.8904769258,1927004.743840404,2294226.836974482,2503796.5126262936
DealShare,2021,1963.0,E-commerce,Debt,801976.0,Jaipur,DealShare is a Social Commerce Startup,"Omidyar Network, Falcon Edge Capital",1026594.2865836816,1084262.7382310764,1482361.7173406074,1674805.3426438621,1628529.982581919,1606403.7467016699
Euler Motors,2021,2016.0,Automotive,Series A,1112259.87,New New Delhi,Electric Light Commercial Vehicle,"Jetty Ventures, Srinivas Anumolu",1332180.2455581215,1486815.1302785187,1681695.5365785423,1776442.929647056,2167430.8267477374,2761983.098712254
Blume Ventures,2021,2021.0,FinTech,Unknown,610968.82,Mumbai,Blume Ventures provides pre-series A and early stage funding to tech-focused/tech-enabled ventures.,Avendus,929663.1932451075,966887.2722917637,948628.6192895586,1079034.727621593,1190621.8815393648,1377073.050960894
KoineArth,2021,2018.0,Blockchain startup,Pre-series A,1334407.87,Bengaluru,"Koinearth is a stealth mode startup working at the intersection of blockchains, machine learning and mechanism design",YourNest,1399880.0775513027,1834046.5517573967,2561690.7582197255,2237414.5063525084,2859916.429206009,2685517.070617165
ImaginXP,2021,2016.0,EdTech,Unknown,885509.0,Pune,ImaginXP is a curriculum company with a focus on training and certification in UX Design and Design Thinking.,Venture Catalysts,1214365.930156858,1266491.4610616423,1414335.5147890819,1458300.8485349326,1871163.9688130668,2089846.0912359464
Virohan,2021,2017.0,EdTech,Unknown,513874.99,Gurugram,Virohan is an edtech company using technology to prepare a future-ready workforce for the healthcare industry.,"National Skill Development Corporation, Rianta Capital",665489.6543707772,859929.962646158,1009841.6038978674,921521.8447681824,1021133.4774407553,1074835.3993307292
Apna.co,2021,2018.0,Recruitment,Unknown,606428.71,Bengaluru,Apna is a recruitment platform that gives opportunities for blue or grey collar jobs.,"Sequoia Capital India, Rocketship.vc",1019222.1180133317,1120914.2855931504,989486.53191457,1226076.98050461,1177958.1723628112,1410664.9931348825
ideaForge,2021,2013.0,Drone,Unknown,821310.91,Mumbai,ideaForge is an Indian company engaged in the development of unmanned aerial systems.,"Infosys, Qualcomm Ventures",1108029.0464830266,1544638.903058998,1361875.8665031674,1377247.4343028911,1502344.9856144956,1991597.0818374064
Clairco,2021,2017.0,CleanTech,Unknown,1246050.88,Bengaluru,Clairco provides enhanced air purification and real-time insights for breathable air indoors.,"Real Estate Accelerator Program (REAP), AngelList",1665294.3861806463,1712775.912518421,2231982.0518784733,2252621.29699636,2215440.977977971,2889861.842429382
Northern Arc,2021,2017.0,FinTech,Debt,966300.3,Chennai,Northern Arc Capital (Formerly known as IFMR Capital) is a Non-Banking Finance Company.,"Asian Development Bank, U.S. International Development Finance Corp",1374849.3633549393,1715999.3247096874,1823158.4106780298,1988300.3686804213,2119585.110541451,1836927.2469567342
Lenskart,2021,2017.0,Fashion,Unknown,1552655.33,"Faridabad, Haryana",Lenskart is an India-based online shopping portal for eyewear.,"Kohlberg Kravis Roberts, Temasek Holdings",2554872.4503830816,2806695.152696068,2965813.462235744,2921639.3001391883,2608451.647201106,3393166.518658198
ParkSmart,2021,2020.0,Automotive,Seed,775636.76,New New Delhi,ParkSmart is a parking management application.,"Shireen Rangaswamy, Dilesh Gathani",962439.9286075172,1056810.131538274,1129093.3546222576,1609168.1460041057,1359304.650246168,1834617.24335054
Virohan,2021,2017.0,EdTech,Series A,1061076.01,Gurugram,Virohan is an EdTech company that offers healthcare vocational training to students to build a career in the healthcare industry.,"Rebright Partners, Wadhwani Foundation",1735108.7400754078,1617932.4905678655,1950204.7545681628,1741822.3850532905,1953094.1600755367,2121601.707993448
BankSathi,2021,2020.0,FinTech,Seed,1287133.47,New New Delhi,"Bank Sathi provides loans, insurance, cards comparison, and approval facility.","Dinesh Godara, Aditya Talwar",1735876.8493778447,2248798.530245373,2374868.3918377366,1948762.3870034565,2743584.771317724,2889321.9489802676
Spark Studio,2021,2017.0,EdTech,Seed,1612652.05,Bengaluru,Online courses to build creativity and confidence in children through extra-curricular learning,Better Capital,2369015.525465344,2636339.4319394496,2715460.8312631655,2891544.8027778873,3180320.666242872,3769207.887374147
BlissClub,2021,2020.0,Fashion,Seed,1281238.85,Bengaluru,"BlissClub is a community first women’s activewear brand. It is a Direct-to-Consumer brand in the active lifestyle space, founded in 2020 by ISB Alum Minu Margeret",Elevation Capital,1810836.954887467,2291941.813274054,2505988.601775422,2295780.413131889,2516668.7862916854,3196626.872104351
BricSpaces,2021,2018.0,Real estate,Pre-seed,1851758.37,Bengaluru,"A prop-tech company that finds and customizes offices, living, or retail spaces based on your requirements.",Angel investors,1961349.7635762796,2837512.598423683,3014068.7690045424,3083536.737012664,3575319.049218554,4524690.645640347
ANSR,2021,2015.0,Consulting,Series B,574446.72,Bengaluru,"ANSR Consulting is providing end-to-end services for companies, setting up captive service centers.","Sistema Asia Capital, Evolvence India Fund",730937.7751834264,834401.5184102479,969543.7630679124,946418.112329253,1073445.940623591,1331002.168239595
Keito,2021,2020.0,AI company,Seed,1940011.28,Pune,"NO-CODE <> Human-assisted machine learning platform for document processing, to break information silos for enterprises","Rajesh Agarwal, Nandkishore Mundada",3089280.7947164555,3388159.4661248913,3138607.9851216087,3545996.8999740435,3679148.4078428517,4279641.027036085
Reccy Adventures,2021,2011.0,Sports startup,Seed,1570825.65,Gurugram,Reccy Adventures is an adventure sports startup.,"Kallol Banerjee, Jaydeep Barman",1904352.514912216,2078352.5385114164,2537258.100593507,3075074.841867438,2711882.66417429,2889500.676211721
Magenta EV,2021,2016.0,Renewable Energy,Series A,1959573.41,Mumbai,Magenta is in the business of Enabling electric mobility & Making electricity clean,"JITO Angel Network, LetsVenture",3290808.4148057178,2887889.933810266,3676638.3917108593,3084125.896875063,4258302.400180118,4880177.172364055
Karbon Card,2021,2017.0,FinTech,Pre-series A,622332.17,Bengaluru,Karbon Card is a financial platform for Indian entrepreneurs.,"MyAsia VC, Orios Venture Partners",920156.9424864224,906578.9581556341,911334.815300844,1266825.715084578,1066828.2586574838,1333909.3931632268
Wysa,2021,2021.0,AI company,Series A,1724951.01,Bengaluru,Wysa is an AI conversational agent that has been shown to help improve mental health,"W Health Ventures, Pi Ventures",1877106.665713247,2297555.358633968,3051871.9452746497,3603993.672080332,3703231.2138523418,4198157.313688981
Agnikul,2021,2016.0,SpaceTech,Series A,1859409.26,Chennai,"Agnikul is a space tech startup that designs, manufactures, tests, and launch orbital class rockets for micro and nano satellites.","Artha India Ventures, Sriram Krishnan",2400986.719584074,2523677.9506772705,2810456.539168823,3490893.0143484576,3515265.448850076,4224780.74355794
LegalPay,2021,2021.0,FinTech,Seed,673073.64,New New Delhi,A trusted financial partner for advocates and corporate.,9Unicorns,686545.4368761643,934169.191795401,1339409.8505275394,1028597.1166553905,1322350.949184872,1288480.8324175642
Glamplus,2021,2016.0,SaaS startup,Pre-series A,1663315.34,Bengaluru,India's #1 SaaS based Salon experience Software,Inflection Point Ventures,1687577.8592644872,2774685.061336703,3240492.449050007,2588325.532801534,3642971.1521826973,3772495.083426925
Tekie,2021,2016.0,EdTech,Seed,1618259.25,Gurugram,"Tekie is a live coding platform for kids that uses the power of storytelling, to make learning to code a movie-like experience.","GSV, Multiply Ventures",1993168.1565934052,2454745.9625261542,2786629.3494534516,2787431.1906280443,3029179.4590836815,3114558.760970099
Asirvad Microfinance,2021,2011.0,FinTech,Unknown,1909449.46,Chennai,Asirvad Microfinance provides microfinance loans to women from a poor and low-income households.,"WorldBusiness Capital, Northern Arc",2299133.260222044,3619902.3366000573,3380707.8194726785,3999430.9927348634,3103789.315329697,3892620.1782252416
Avalon Labs,2021,2016.0,FinTech,Pre-series A,1603795.46,Bengaluru,"Avalon Labs incubates, invests, partners with and spearheads technology companies that are on the cutting edge.","Tanglin Ventures, Better Capital, Whiteboard Capital",2458713.6510084732,2988317.269334155,2923500.9409627896,3093718.751325417,2601845.5601074807,3386823.1744377865
Betterhalf.ai,2021,2016.0,Matrimony,Pre-series A,1618798.05,Bengaluru,India’s first and only matrimony app without parents. 10L verified profiles 20L matches 50K relationships 3K marriages,"Y Combinator, Rehan A Khan",2083437.2246332567,3053641.2548780437,2916901.8551343353,3028800.6617500223,2985709.6961347307,3928326.3272555363
Koo,2021,2018.0,Social Media,Series B,808642.21,Bengaluru,Koo App operates as a microblogging app.,"Balaji Srinivasan, Naval Ravikant",1194600.347275018,1088830.3764950698,1493084.2577818194,1259669.8031553803,1506813.5525028377,1653000.8277427624
Rezo.ai,2021,2020.0,AI startup,Seed,1068704.7,Noida,Conversational AI platform - Innovate the way you communicate,"Devesh Sachdev, Bhavesh Manglani",1074519.7380885554,1548077.6376029288,1797713.736177414,2108840.6585662374,2207075.4929298726,2113058.2278463244
Mentoria,2021,2014.0,EdTech,Pre-series A,743542.59,Mumbai,Mentoria is a holistic career discovery platform that enables students to discover themselves and the careers they will enjoy and excel at.,"Pradeep K Jaisingh, Jayant Mehrotra",915655.3160110111,1254268.7758089846,1246984.3609718469,1559940.7963002382,1265753.1649880188,1422834.891692826
Cuvette Tech,2021,2017.0,Human Resources,Seed,1300948.84,Bengaluru,Help startups to find interns who are verified on their software development skills and problem-solving abilities.,"Varun Alagh, Harish Daiya",2075084.555130422,2403748.5822026734,1877932.275280707,2031033.5748096006,2450031.5328298816,3227587.2132427553
Clensta,2021,2020.0,BioTechnology,Unknown,1369316.89,New New Delhi,A biotechnology start-up was incorporated to improve the National Hygiene condition whilst addressing the aspect of water conservation.,"IAN Fund, World Startup Factory",2246853.12184954,2071939.1177471932,2221416.7848546114,2124784.68739972,2958768.3927719723,3270795.1902942806
FarMart,2021,2020.0,AgriTech,Pre-series A,801988.4,Gurugram,FarMart is a micro-SaaS platform that helps food businesses source high quality produce at affordable prices,"Omidyar Network India, Avaana Capital",990466.3488968102,1504661.4189338277,1545672.3196063712,1600693.0800476896,1421242.0227673443,1514764.158800796
Kodo Card,2021,2020.0,FinTech,Seed,1206827.54,Mumbai,Kodo card is a corporate card for new economy businesses in India.,"Brex, Y-Combinator",1263139.1795372942,2033733.7143685967,1783666.4822922053,2078291.7148245797,2106978.5137449084,2776696.2461804613
Polygon,2021,2020.0,Crypto,Unknown,1543029.95,Mumbai,Polygon is a blockchain scalability platform.,"Mark Cuban, MiH Ventures",1668682.172946244,2820794.4605029537,3080267.188977316,3029893.451529819,2510400.5748084267,3243725.3261564984
Get My Parking,2021,2016.0,Mobility,Unknown,1973502.21,New New Delhi,"Get My Parking, is a B2B Platform-as-a-Service company.","IvyCap Ventures, IAN Fund",2394693.3223690237,3521136.9328578925,3273491.314639948,4086784.844479186,4297984.493251149,4200122.870229159
Cellestial,2021,2016.0,Electronics,Pre-series A,1197471.06,Hyderabad,Cellestial E-mobility is a city-based startup working in developing electric tractors with the longest battery life.,"Gurj Aujla, Ashik K",1966352.087347263,1912391.1019289137,2135233.6962286946,2282654.8841668502,2068440.676566535,2311555.431107673
FanCode,2021,2012.0,Sports startup,Unknown,1403674.84,Mumbai,"FanCode is a multi sport aggregator platform for every sports fan, focusing on long trail sports content and contextual commerce.",Dream Sports,1629494.8031682014,2508957.7203282034,2470187.838406327,2159676.8355915924,3050929.179260641,3086803.5405660025
